model,r,beta,eu_diff_raw,eu_diff_norm,risky_rate
gpt-4-1,-3.0,0.01,535937500.0,-0.294127484202632,1.0
gpt-4-1,-3.0,0.01,1458437500.0000002,-0.27642215308491264,1.0
gpt-4-1,-3.0,0.01,3135937500.0000005,-0.2442262799684094,1.0
gpt-4-1,-3.0,0.01,5898437500.0,-0.1912062504695479,1.0
gpt-4-1,-3.0,0.01,12946093750.0,-0.055942198968068894,1.0
gpt-4-1,-3.0,0.01,36498437500.0,0.39609253782553355,1.0
gpt-4-1,-3.0,0.01,88750000.00000003,-0.30271025142128255,1.0
gpt-4-1,-3.0,0.01,298437500.00000006,-0.29868576728171964,1.0
gpt-4-1,-3.0,0.01,643750000.0,-0.29205826359436193,1.0
gpt-4-1,-3.0,0.01,1173437500.0,-0.2818920927798178,1.0
gpt-4-1,-3.0,0.01,2547645500.0000005,-0.2555172335227784,1.0
gpt-4-1,-3.0,0.01,6373437500.000001,-0.18208968431137257,1.0
gpt-4-1,-3.0,0.01,10937500.0,-0.3042036889037731,1.0
gpt-4-1,-3.0,0.01,100818249.99999997,-0.3024786282643596,1.0
gpt-4-1,-3.0,0.01,289518250.0,-0.2988569524032066,1.0
gpt-4-1,-3.0,0.01,498437500.0,-0.2948472131098564,1.0
gpt-4-1,-3.0,0.01,1016406250.0,-0.2849059575788198,1.0
gpt-4-1,-3.0,0.01,2455038249.9999995,-0.2572946232519398,1.0
gpt-4-1,-3.0,0.01,-32142500.0,-0.30503051347239246,1.0
gpt-4-1,-3.0,0.01,17157500.0,-0.3040843098690282,1.0
gpt-4-1,-3.0,0.01,85937500.0,-0.3027642310893244,1.0
gpt-4-1,-3.0,0.01,178757500.0,-0.30098275809816266,1.0
gpt-4-1,-3.0,0.01,374218750.0,-0.2972313151150371,1.0
gpt-4-1,-3.0,0.01,898437500.0,-0.2871701047661298,1.0
gpt-4-1,-3.0,0.01,-4374500.000000015,-0.30449756861117094,1.0
gpt-4-1,-3.0,0.01,27099250.0,-0.3038935001393376,1.0
gpt-4-1,-3.0,0.01,108999250.0,-0.30232161220595954,1.0
gpt-4-1,-3.0,0.01,221279250.0,-0.3001666478938755,1.0
gpt-4-1,-3.0,0.01,461545499.9999999,-0.2955552728123983,1.0
gpt-4-1,-3.0,0.01,9509500.0,-0.3042310961805602,1.0
gpt-4-1,-3.0,0.01,88389500.0,-0.3027171704151773,1.0
gpt-4-1,-3.0,0.01,139079500.0,-0.30174428886031857,1.0
gpt-4-1,-3.0,0.01,346949500.0,-0.2977546875817925,1.0
gpt-4-1,-3.0,0.01,23393500.0,-0.3039646237499495,1.0
gpt-4-1,-3.0,0.01,63859750.0,-0.3031879642861637,1.0
gpt-4-1,-3.0,0.01,112133500.0,-0.30226145726389375,1.0
gpt-4-1,-3.0,0.01,313519750.00000006,-0.29839629711342675,1.0
gpt-4-1,-3.0,0.01,5625000000.0,-0.1964542737513922,1.0
gpt-4-1,-3.0,0.01,16025000000.0,0.003150543185498197,1.0
gpt-4-1,-3.0,0.01,36225000000.0,0.39084451454368924,1.0
gpt-4-1,-3.0,0.01,71025000000.0,1.0587529404478995,1.0
gpt-4-1,-3.0,0.01,163462500000.0,2.8328846967559578,1.0
gpt-4-1,-3.0,0.01,326610937500.0,5.964155273748959,1.0
gpt-4-1,-3.0,0.01,900000000.0,-0.2871401160616621,1.0
gpt-4-1,-3.0,0.01,2745000000.0000005,-0.2517294538262234,1.0
gpt-4-1,-3.0,0.01,6100000000.000001,-0.18733770759321688,1.0
gpt-4-1,-3.0,0.01,11625000000.0,-0.0812976485954939,1.0
gpt-4-1,-3.0,0.01,25720312500.0,0.18923045440746408,1.0
gpt-4-1,-3.0,0.01,72825000000.0,1.093299927994669,1.0
gpt-4-1,-3.0,0.01,225000000.0,-0.3000952363917007,1.0
gpt-4-1,-3.0,0.01,1023120750.0,-0.28477708771888494,1.0
gpt-4-1,-3.0,0.01,2181600749.9999995,-0.2625426465337841,1.0
gpt-4-1,-3.0,0.01,4305000000.0,-0.22178873128568985,1.0
gpt-4-1,-3.0,0.01,9337500000.0,-0.12520111193618014,1.0
gpt-4-1,-3.0,0.01,25982280750.0,0.1942583510021302,1.0
gpt-4-1,-3.0,0.01,-91341645.0,-0.3061667090974449,1.0
gpt-4-1,-3.0,0.01,183720000.0,-0.3008875139727733,1.0
gpt-4-1,-3.0,0.01,625000000.0,-0.2924181280479741,1.0
gpt-4-1,-3.0,0.01,1282920000.0,-0.2797908202442127,1.0
gpt-4-1,-3.0,0.01,2812500000.0,-0.25043394179321954,1.0
gpt-4-1,-3.0,0.01,7425000000.0,-0.16190728620462272,1.0
gpt-4-1,-3.0,0.01,188107999.99999988,-0.3008032960942426,1.0
gpt-4-1,-3.0,0.01,537521749.9999999,-0.29409707805539814,1.0
gpt-4-1,-3.0,0.01,1223661749.9999998,-0.2809281502579868,1.0
gpt-4-1,-3.0,0.01,3656021750.0,-0.23424442213062,1.0
gpt-4-1,-3.0,0.01,73512000.0,-0.30300271086363684,1.0
gpt-4-1,-3.0,0.01,386250000.0000001,-0.29700040209063594,1.0
gpt-4-1,-3.0,0.01,1019562000.0000002,-0.28484538999218056,1.0
gpt-4-1,-3.0,0.01,2606250000.0,-0.2543924507829535,1.0
gpt-4-1,-3.0,0.01,232142250.0,-0.29995815682403076,1.0
gpt-4-1,-3.0,0.01,798242250.0,-0.28909312924057173,1.0
gpt-4-1,-3.0,0.01,1961796000.0,-0.2667613087343234,1.0
gpt-4-1,-3.0,0.01,24045937500.000004,0.1570945586998963,1.0
gpt-4-1,-3.0,0.01,70448437500.0,1.047687108499325,1.0
gpt-4-1,-3.0,0.01,162885937500.0,2.821818864807383,1.0
gpt-4-1,-3.0,0.01,324848437500.00006,5.930328015109415,1.0
gpt-4-1,-3.0,0.01,3618750000.0,-0.23495977028789572,1.0
gpt-4-1,-3.0,0.01,11048437500.0,-0.09236348054406851,1.0
gpt-4-1,-3.0,0.01,25143750000.0,0.17816462245888948,1.0
gpt-4-1,-3.0,0.01,49043437500.00001,0.6368658482556577,1.0
gpt-4-1,-3.0,0.01,109810165500.00002,1.8031477346300628,1.0
gpt-4-1,-3.0,0.01,326610937500.0,5.964155273748959,1.0
gpt-4-1,-3.0,0.01,960937500.0,-0.28597055658742254,1.0
gpt-4-1,-3.0,0.01,3728437500.0,-0.23285456323426446,1.0
gpt-4-1,-3.0,0.01,8760937500.0,-0.13626694388475474,1.0
gpt-4-1,-3.0,0.01,17048437500.0,0.02279314461182981,1.0
gpt-4-1,-3.0,0.01,38191406249.99999,0.4285852991162667,1.0
gpt-4-1,-3.0,0.01,108848437500.0,1.7846895094970738,1.0
gpt-4-1,-3.0,0.01,-91341645.0,-0.3061667090974449,1.0
gpt-4-1,-3.0,0.01,706357500.0,-0.29085665219278733,1.0
gpt-4-1,-3.0,0.01,2235937500.0,-0.2614997737417942,1.0
gpt-4-1,-3.0,0.01,4632757500.0,-0.21549815669076744,1.0
gpt-4-1,-3.0,0.01,10474218750.0,-0.10338432943594159,1.0
gpt-4-1,-3.0,0.01,29048437500.0,0.25310639492362647,1.0
gpt-4-1,-3.0,0.01,-39040750.00000012,-0.3051629100039727,1.0
gpt-4-1,-3.0,0.01,647099249.9999998,-0.2919939822065614,1.0
gpt-4-1,-3.0,0.01,1970265500.0,-0.26659875556153045,1.0
gpt-4-1,-3.0,0.01,4476405500.0,-0.21849898480016328,1.0
gpt-4-1,-3.0,0.01,12839279249.999998,-0.05799226519102138,1.0
gpt-4-1,-3.0,0.01,442999500.00000024,-0.29591122194075514,1.0
gpt-4-1,-3.0,0.01,1125589500.0000002,-0.2828104284798944,1.0
gpt-4-1,-3.0,0.01,3198709500.0,-0.2430215113560284,1.0
gpt-4-1,-3.0,0.01,9645269500.000002,-0.11929416244519372,1.0
gpt-4-1,-3.0,0.01,221679750.0,-0.30015896118914637,1.0
gpt-4-1,-3.0,0.01,848437500.0,-0.28812974330909563,1.0
gpt-4-1,-3.0,0.01,2402343750.0,-0.25830597671598604,1.0
gpt-4-1,-3.0,0.01,6718239750.000001,-0.17547197373534584,1.0
gpt-4o-mini,-3.0,0.01,535937500.0,-0.294127484202632,1.0
gpt-4o-mini,-3.0,0.01,1458437500.0000002,-0.27642215308491264,1.0
gpt-4o-mini,-3.0,0.01,3135937500.0000005,-0.2442262799684094,1.0
gpt-4o-mini,-3.0,0.01,5898437500.0,-0.1912062504695479,1.0
gpt-4o-mini,-3.0,0.01,12946093750.0,-0.055942198968068894,1.0
gpt-4o-mini,-3.0,0.01,36498437500.0,0.39609253782553355,1.0
gpt-4o-mini,-3.0,0.01,88750000.00000003,-0.30271025142128255,1.0
gpt-4o-mini,-3.0,0.01,298437500.00000006,-0.29868576728171964,1.0
gpt-4o-mini,-3.0,0.01,643750000.0,-0.29205826359436193,1.0
gpt-4o-mini,-3.0,0.01,1173437500.0,-0.2818920927798178,1.0
gpt-4o-mini,-3.0,0.01,2547645500.0000005,-0.2555172335227784,1.0
gpt-4o-mini,-3.0,0.01,6373437500.000001,-0.18208968431137257,1.0
gpt-4o-mini,-3.0,0.01,10937500.0,-0.3042036889037731,1.0
gpt-4o-mini,-3.0,0.01,100818249.99999997,-0.3024786282643596,1.0
gpt-4o-mini,-3.0,0.01,289518250.0,-0.2988569524032066,1.0
gpt-4o-mini,-3.0,0.01,498437500.0,-0.2948472131098564,1.0
gpt-4o-mini,-3.0,0.01,1016406250.0,-0.2849059575788198,1.0
gpt-4o-mini,-3.0,0.01,2455038249.9999995,-0.2572946232519398,1.0
gpt-4o-mini,-3.0,0.01,-32142500.0,-0.30503051347239246,1.0
gpt-4o-mini,-3.0,0.01,17157500.0,-0.3040843098690282,1.0
gpt-4o-mini,-3.0,0.01,85937500.0,-0.3027642310893244,1.0
gpt-4o-mini,-3.0,0.01,178757500.0,-0.30098275809816266,1.0
gpt-4o-mini,-3.0,0.01,374218750.0,-0.2972313151150371,1.0
gpt-4o-mini,-3.0,0.01,898437500.0,-0.2871701047661298,1.0
gpt-4o-mini,-3.0,0.01,-4374500.000000015,-0.30449756861117094,1.0
gpt-4o-mini,-3.0,0.01,27099250.0,-0.3038935001393376,1.0
gpt-4o-mini,-3.0,0.01,108999250.0,-0.30232161220595954,1.0
gpt-4o-mini,-3.0,0.01,221279250.0,-0.3001666478938755,1.0
gpt-4o-mini,-3.0,0.01,461545499.9999999,-0.2955552728123983,1.0
gpt-4o-mini,-3.0,0.01,9509500.0,-0.3042310961805602,1.0
gpt-4o-mini,-3.0,0.01,88389500.0,-0.3027171704151773,1.0
gpt-4o-mini,-3.0,0.01,139079500.0,-0.30174428886031857,1.0
gpt-4o-mini,-3.0,0.01,346949500.0,-0.2977546875817925,1.0
gpt-4o-mini,-3.0,0.01,23393500.0,-0.3039646237499495,1.0
gpt-4o-mini,-3.0,0.01,63859750.0,-0.3031879642861637,1.0
gpt-4o-mini,-3.0,0.01,112133500.0,-0.30226145726389375,1.0
gpt-4o-mini,-3.0,0.01,313519750.00000006,-0.29839629711342675,1.0
gpt-4o-mini,-3.0,0.01,5625000000.0,-0.1964542737513922,1.0
gpt-4o-mini,-3.0,0.01,16025000000.0,0.003150543185498197,1.0
gpt-4o-mini,-3.0,0.01,36225000000.0,0.39084451454368924,1.0
gpt-4o-mini,-3.0,0.01,71025000000.0,1.0587529404478995,1.0
gpt-4o-mini,-3.0,0.01,163462500000.0,2.8328846967559578,1.0
gpt-4o-mini,-3.0,0.01,326610937500.0,5.964155273748959,1.0
gpt-4o-mini,-3.0,0.01,900000000.0,-0.2871401160616621,1.0
gpt-4o-mini,-3.0,0.01,2745000000.0000005,-0.2517294538262234,1.0
gpt-4o-mini,-3.0,0.01,6100000000.000001,-0.18733770759321688,1.0
gpt-4o-mini,-3.0,0.01,11625000000.0,-0.0812976485954939,1.0
gpt-4o-mini,-3.0,0.01,25720312500.0,0.18923045440746408,1.0
gpt-4o-mini,-3.0,0.01,72825000000.0,1.093299927994669,1.0
gpt-4o-mini,-3.0,0.01,225000000.0,-0.3000952363917007,1.0
gpt-4o-mini,-3.0,0.01,1023120750.0,-0.28477708771888494,1.0
gpt-4o-mini,-3.0,0.01,2181600749.9999995,-0.2625426465337841,1.0
gpt-4o-mini,-3.0,0.01,4305000000.0,-0.22178873128568985,1.0
gpt-4o-mini,-3.0,0.01,9337500000.0,-0.12520111193618014,1.0
gpt-4o-mini,-3.0,0.01,25982280750.0,0.1942583510021302,1.0
gpt-4o-mini,-3.0,0.01,-91341645.0,-0.3061667090974449,1.0
gpt-4o-mini,-3.0,0.01,183720000.0,-0.3008875139727733,1.0
gpt-4o-mini,-3.0,0.01,625000000.0,-0.2924181280479741,1.0
gpt-4o-mini,-3.0,0.01,1282920000.0,-0.2797908202442127,1.0
gpt-4o-mini,-3.0,0.01,2812500000.0,-0.25043394179321954,1.0
gpt-4o-mini,-3.0,0.01,7425000000.0,-0.16190728620462272,1.0
gpt-4o-mini,-3.0,0.01,188107999.99999988,-0.3008032960942426,1.0
gpt-4o-mini,-3.0,0.01,537521749.9999999,-0.29409707805539814,1.0
gpt-4o-mini,-3.0,0.01,1223661749.9999998,-0.2809281502579868,1.0
gpt-4o-mini,-3.0,0.01,3656021750.0,-0.23424442213062,1.0
gpt-4o-mini,-3.0,0.01,73512000.0,-0.30300271086363684,1.0
gpt-4o-mini,-3.0,0.01,386250000.0000001,-0.29700040209063594,1.0
gpt-4o-mini,-3.0,0.01,1019562000.0000002,-0.28484538999218056,1.0
gpt-4o-mini,-3.0,0.01,2606250000.0,-0.2543924507829535,1.0
gpt-4o-mini,-3.0,0.01,232142250.0,-0.29995815682403076,1.0
gpt-4o-mini,-3.0,0.01,798242250.0,-0.28909312924057173,1.0
gpt-4o-mini,-3.0,0.01,1961796000.0,-0.2667613087343234,1.0
gpt-4o-mini,-3.0,0.01,24045937500.000004,0.1570945586998963,1.0
gpt-4o-mini,-3.0,0.01,70448437500.0,1.047687108499325,1.0
gpt-4o-mini,-3.0,0.01,162885937500.0,2.821818864807383,1.0
gpt-4o-mini,-3.0,0.01,324848437500.00006,5.930328015109415,1.0
gpt-4o-mini,-3.0,0.01,3618750000.0,-0.23495977028789572,1.0
gpt-4o-mini,-3.0,0.01,11048437500.0,-0.09236348054406851,1.0
gpt-4o-mini,-3.0,0.01,25143750000.0,0.17816462245888948,1.0
gpt-4o-mini,-3.0,0.01,49043437500.00001,0.6368658482556577,1.0
gpt-4o-mini,-3.0,0.01,109810165500.00002,1.8031477346300628,1.0
gpt-4o-mini,-3.0,0.01,326610937500.0,5.964155273748959,1.0
gpt-4o-mini,-3.0,0.01,960937500.0,-0.28597055658742254,1.0
gpt-4o-mini,-3.0,0.01,3728437500.0,-0.23285456323426446,1.0
gpt-4o-mini,-3.0,0.01,8760937500.0,-0.13626694388475474,1.0
gpt-4o-mini,-3.0,0.01,17048437500.0,0.02279314461182981,1.0
gpt-4o-mini,-3.0,0.01,38191406249.99999,0.4285852991162667,1.0
gpt-4o-mini,-3.0,0.01,108848437500.0,1.7846895094970738,1.0
gpt-4o-mini,-3.0,0.01,-91341645.0,-0.3061667090974449,1.0
gpt-4o-mini,-3.0,0.01,706357500.0,-0.29085665219278733,1.0
gpt-4o-mini,-3.0,0.01,2235937500.0,-0.2614997737417942,1.0
gpt-4o-mini,-3.0,0.01,4632757500.0,-0.21549815669076744,1.0
gpt-4o-mini,-3.0,0.01,10474218750.0,-0.10338432943594159,1.0
gpt-4o-mini,-3.0,0.01,29048437500.0,0.25310639492362647,1.0
gpt-4o-mini,-3.0,0.01,-39040750.00000012,-0.3051629100039727,1.0
gpt-4o-mini,-3.0,0.01,647099249.9999998,-0.2919939822065614,1.0
gpt-4o-mini,-3.0,0.01,1970265500.0,-0.26659875556153045,1.0
gpt-4o-mini,-3.0,0.01,4476405500.0,-0.21849898480016328,1.0
gpt-4o-mini,-3.0,0.01,12839279249.999998,-0.05799226519102138,1.0
gpt-4o-mini,-3.0,0.01,442999500.00000024,-0.29591122194075514,1.0
gpt-4o-mini,-3.0,0.01,1125589500.0000002,-0.2828104284798944,1.0
gpt-4o-mini,-3.0,0.01,3198709500.0,-0.2430215113560284,1.0
gpt-4o-mini,-3.0,0.01,9645269500.000002,-0.11929416244519372,1.0
gpt-4o-mini,-3.0,0.01,221679750.0,-0.30015896118914637,1.0
gpt-4o-mini,-3.0,0.01,848437500.0,-0.28812974330909563,1.0
gpt-4o-mini,-3.0,0.01,2402343750.0,-0.25830597671598604,1.0
gpt-4o-mini,-3.0,0.01,6718239750.000001,-0.17547197373534584,1.0
gpt-4o,-3.0,0.01,535937500.0,-0.294127484202632,1.0
gpt-4o,-3.0,0.01,1458437500.0000002,-0.27642215308491264,1.0
gpt-4o,-3.0,0.01,3135937500.0000005,-0.2442262799684094,1.0
gpt-4o,-3.0,0.01,5898437500.0,-0.1912062504695479,1.0
gpt-4o,-3.0,0.01,12946093750.0,-0.055942198968068894,1.0
gpt-4o,-3.0,0.01,36498437500.0,0.39609253782553355,1.0
gpt-4o,-3.0,0.01,88750000.00000003,-0.30271025142128255,1.0
gpt-4o,-3.0,0.01,298437500.00000006,-0.29868576728171964,1.0
gpt-4o,-3.0,0.01,643750000.0,-0.29205826359436193,1.0
gpt-4o,-3.0,0.01,1173437500.0,-0.2818920927798178,1.0
gpt-4o,-3.0,0.01,2547645500.0000005,-0.2555172335227784,1.0
