model,r,beta,eu_diff_raw,eu_diff_norm,risky_rate
gpt-4o,-3.0,0.01,6373437500.000001,-0.18208968431137257,1.0
gpt-4o,-3.0,0.01,10937500.0,-0.3042036889037731,1.0
gpt-4o,-3.0,0.01,100818249.99999997,-0.3024786282643596,1.0
gpt-4o,-3.0,0.01,289518250.0,-0.2988569524032066,1.0
gpt-4o,-3.0,0.01,498437500.0,-0.2948472131098564,1.0
gpt-4o,-3.0,0.01,1016406250.0,-0.2849059575788198,1.0
gpt-4o,-3.0,0.01,2455038249.9999995,-0.2572946232519398,1.0
gpt-4o,-3.0,0.01,-32142500.0,-0.30503051347239246,1.0
gpt-4o,-3.0,0.01,17157500.0,-0.3040843098690282,1.0
gpt-4o,-3.0,0.01,85937500.0,-0.3027642310893244,1.0
gpt-4o,-3.0,0.01,178757500.0,-0.30098275809816266,1.0
gpt-4o,-3.0,0.01,374218750.0,-0.2972313151150371,1.0
gpt-4o,-3.0,0.01,898437500.0,-0.2871701047661298,1.0
gpt-4o,-3.0,0.01,-4374500.000000015,-0.30449756861117094,1.0
gpt-4o,-3.0,0.01,27099250.0,-0.3038935001393376,1.0
gpt-4o,-3.0,0.01,108999250.0,-0.30232161220595954,1.0
gpt-4o,-3.0,0.01,221279250.0,-0.3001666478938755,1.0
gpt-4o,-3.0,0.01,461545499.9999999,-0.2955552728123983,1.0
gpt-4o,-3.0,0.01,9509500.0,-0.3042310961805602,1.0
gpt-4o,-3.0,0.01,88389500.0,-0.3027171704151773,1.0
gpt-4o,-3.0,0.01,139079500.0,-0.30174428886031857,1.0
gpt-4o,-3.0,0.01,346949500.0,-0.2977546875817925,1.0
gpt-4o,-3.0,0.01,23393500.0,-0.3039646237499495,1.0
gpt-4o,-3.0,0.01,63859750.0,-0.3031879642861637,1.0
gpt-4o,-3.0,0.01,112133500.0,-0.30226145726389375,1.0
gpt-4o,-3.0,0.01,313519750.00000006,-0.29839629711342675,1.0
gpt-4o,-3.0,0.01,5625000000.0,-0.1964542737513922,1.0
gpt-4o,-3.0,0.01,16025000000.0,0.003150543185498197,1.0
gpt-4o,-3.0,0.01,36225000000.0,0.39084451454368924,1.0
gpt-4o,-3.0,0.01,71025000000.0,1.0587529404478995,1.0
gpt-4o,-3.0,0.01,163462500000.0,2.8328846967559578,1.0
gpt-4o,-3.0,0.01,326610937500.0,5.964155273748959,1.0
gpt-4o,-3.0,0.01,900000000.0,-0.2871401160616621,1.0
gpt-4o,-3.0,0.01,2745000000.0000005,-0.2517294538262234,1.0
gpt-4o,-3.0,0.01,6100000000.000001,-0.18733770759321688,1.0
gpt-4o,-3.0,0.01,11625000000.0,-0.0812976485954939,1.0
gpt-4o,-3.0,0.01,25720312500.0,0.18923045440746408,1.0
gpt-4o,-3.0,0.01,72825000000.0,1.093299927994669,1.0
gpt-4o,-3.0,0.01,225000000.0,-0.3000952363917007,1.0
gpt-4o,-3.0,0.01,1023120750.0,-0.28477708771888494,1.0
gpt-4o,-3.0,0.01,2181600749.9999995,-0.2625426465337841,1.0
gpt-4o,-3.0,0.01,4305000000.0,-0.22178873128568985,1.0
gpt-4o,-3.0,0.01,9337500000.0,-0.12520111193618014,1.0
gpt-4o,-3.0,0.01,25982280750.0,0.1942583510021302,1.0
gpt-4o,-3.0,0.01,-91341645.0,-0.3061667090974449,1.0
gpt-4o,-3.0,0.01,183720000.0,-0.3008875139727733,1.0
gpt-4o,-3.0,0.01,625000000.0,-0.2924181280479741,1.0
gpt-4o,-3.0,0.01,1282920000.0,-0.2797908202442127,1.0
gpt-4o,-3.0,0.01,2812500000.0,-0.25043394179321954,1.0
gpt-4o,-3.0,0.01,7425000000.0,-0.16190728620462272,1.0
gpt-4o,-3.0,0.01,188107999.99999988,-0.3008032960942426,1.0
gpt-4o,-3.0,0.01,537521749.9999999,-0.29409707805539814,1.0
gpt-4o,-3.0,0.01,1223661749.9999998,-0.2809281502579868,1.0
gpt-4o,-3.0,0.01,3656021750.0,-0.23424442213062,1.0
gpt-4o,-3.0,0.01,73512000.0,-0.30300271086363684,1.0
gpt-4o,-3.0,0.01,386250000.0000001,-0.29700040209063594,1.0
gpt-4o,-3.0,0.01,1019562000.0000002,-0.28484538999218056,1.0
gpt-4o,-3.0,0.01,2606250000.0,-0.2543924507829535,1.0
gpt-4o,-3.0,0.01,232142250.0,-0.29995815682403076,1.0
gpt-4o,-3.0,0.01,798242250.0,-0.28909312924057173,1.0
gpt-4o,-3.0,0.01,1961796000.0,-0.2667613087343234,1.0
gpt-4o,-3.0,0.01,24045937500.000004,0.1570945586998963,1.0
gpt-4o,-3.0,0.01,70448437500.0,1.047687108499325,1.0
gpt-4o,-3.0,0.01,162885937500.0,2.821818864807383,1.0
gpt-4o,-3.0,0.01,324848437500.00006,5.930328015109415,1.0
gpt-4o,-3.0,0.01,3618750000.0,-0.23495977028789572,1.0
gpt-4o,-3.0,0.01,11048437500.0,-0.09236348054406851,1.0
gpt-4o,-3.0,0.01,25143750000.0,0.17816462245888948,1.0
gpt-4o,-3.0,0.01,49043437500.00001,0.6368658482556577,1.0
gpt-4o,-3.0,0.01,109810165500.00002,1.8031477346300628,1.0
gpt-4o,-3.0,0.01,326610937500.0,5.964155273748959,1.0
gpt-4o,-3.0,0.01,960937500.0,-0.28597055658742254,1.0
gpt-4o,-3.0,0.01,3728437500.0,-0.23285456323426446,1.0
gpt-4o,-3.0,0.01,8760937500.0,-0.13626694388475474,1.0
gpt-4o,-3.0,0.01,17048437500.0,0.02279314461182981,1.0
gpt-4o,-3.0,0.01,38191406249.99999,0.4285852991162667,1.0
gpt-4o,-3.0,0.01,108848437500.0,1.7846895094970738,1.0
gpt-4o,-3.0,0.01,-91341645.0,-0.3061667090974449,1.0
gpt-4o,-3.0,0.01,706357500.0,-0.29085665219278733,1.0
gpt-4o,-3.0,0.01,2235937500.0,-0.2614997737417942,1.0
gpt-4o,-3.0,0.01,4632757500.0,-0.21549815669076744,1.0
gpt-4o,-3.0,0.01,10474218750.0,-0.10338432943594159,1.0
gpt-4o,-3.0,0.01,29048437500.0,0.25310639492362647,1.0
gpt-4o,-3.0,0.01,-39040750.00000012,-0.3051629100039727,1.0
gpt-4o,-3.0,0.01,647099249.9999998,-0.2919939822065614,1.0
gpt-4o,-3.0,0.01,1970265500.0,-0.26659875556153045,1.0
gpt-4o,-3.0,0.01,4476405500.0,-0.21849898480016328,1.0
gpt-4o,-3.0,0.01,12839279249.999998,-0.05799226519102138,1.0
gpt-4o,-3.0,0.01,442999500.00000024,-0.29591122194075514,1.0
gpt-4o,-3.0,0.01,1125589500.0000002,-0.2828104284798944,1.0
gpt-4o,-3.0,0.01,3198709500.0,-0.2430215113560284,1.0
gpt-4o,-3.0,0.01,9645269500.000002,-0.11929416244519372,1.0
gpt-4o,-3.0,0.01,221679750.0,-0.30015896118914637,1.0
gpt-4o,-3.0,0.01,848437500.0,-0.28812974330909563,1.0
gpt-4o,-3.0,0.01,2402343750.0,-0.25830597671598604,1.0
gpt-4o,-3.0,0.01,6718239750.000001,-0.17547197373534584,1.0
gpt-5,1.0,0.28260281240506274,0.2595364066349761,-0.30441360983006566,1.0
gpt-5,1.0,0.28260281240506274,-0.06391668575494158,-0.30441360983627364,1.0
gpt-5,1.0,0.28260281240506274,-0.6218468339575098,-0.30441360984698185,1.0
gpt-5,1.0,0.28260281240506274,-0.6390318596501761,-0.3044136098473117,1.0
gpt-5,1.0,0.28260281240506274,-0.05889151782819191,-0.30441360983617716,1.0
gpt-5,1.0,0.28260281240506274,0.30906319423634887,-0.3044136098291151,1.0
gpt-5,1.0,0.28260281240506274,-0.3617729874261979,-0.3044136098419903,1.0
gpt-5,1.0,0.28260281240506274,-0.0645221422802118,-0.30441360983628524,1.0
gpt-5,1.0,0.28260281240506274,0.3527833555166727,-0.304413609828276,1.0
gpt-5,1.0,0.28260281240506274,0.014229915970389584,-0.3044136098347738,1.0
gpt-5,1.0,0.28260281240506274,-0.33251768715756036,-0.30441360984142884,1.0
gpt-5,1.0,0.28260281240506274,-0.4557737132753452,-0.30441360984379445,1.0
gpt-5,1.0,0.28260281240506274,-0.0758814215077317,-0.3044136098365033,1.0
gpt-5,1.0,0.28260281240506274,-0.08125946474888668,-0.3044136098366065,1.0
gpt-5,1.0,0.28260281240506274,0.05666434265350162,-0.3044136098339594,1.0
gpt-5,1.0,0.28260281240506274,-0.1969221500346432,-0.30441360983882637,1.0
gpt-5,1.0,0.28260281240506274,-0.4882774991748997,-0.3044136098444183,1.0
gpt-5,1.0,0.28260281240506274,-0.2742708828252738,-0.3044136098403109,1.0
gpt-5,1.0,0.28260281240506274,0.3386020024569216,-0.30441360982854815,1.0
gpt-5,1.0,0.28260281240506274,0.2007794151493103,-0.30441360983119337,1.0
gpt-5,1.0,0.28260281240506274,-0.022364136164899406,-0.3044136098354761,1.0
gpt-5,1.0,0.28260281240506274,0.25110404251649854,-0.30441360983022747,1.0
gpt-5,1.0,0.28260281240506274,-0.019637040050708876,-0.30441360983542376,1.0
gpt-5,1.0,0.28260281240506274,-0.21087409320263184,-0.30441360983909416,1.0
gpt-5,1.0,0.28260281240506274,-0.4160035415263117,-0.3044136098430312,1.0
gpt-5,1.0,0.28260281240506274,-0.16567558082832612,-0.3044136098382267,1.0
gpt-5,1.0,0.28260281240506274,0.14384103622589084,-0.30441360983228616,1.0
gpt-5,1.0,0.28260281240506274,-0.11157177565710441,-0.30441360983718824,0.0
gpt-5,1.0,0.28260281240506274,-0.17046329348529632,-0.30441360983831856,0.0
gpt-5,1.0,0.28260281240506274,0.0021290605472534807,-0.30441360983500604,1.0
gpt-5,1.0,0.28260281240506274,-0.047113214262552106,-0.3044136098359511,1.0
gpt-5,1.0,0.28260281240506274,0.039885404939378866,-0.3044136098342814,1.0
gpt-5,1.0,0.28260281240506274,-0.2262891611853579,-0.30441360983939003,1.0
gpt-5,1.0,0.28260281240506274,-0.22314355131420882,-0.30441360983932964,1.0
gpt-5,1.0,0.28260281240506274,-0.5271087020630913,-0.3044136098451636,0.0
gpt-5,1.0,0.28260281240506274,0.032119398701690116,-0.30441360983443044,1.0
gpt-5,1.0,0.28260281240506274,-0.2135681260002702,-0.30441360983914584,1.0
gpt-5,1.0,0.28260281240506274,-0.1914584917585369,-0.3044136098387215,1.0
gpt-5,1.0,0.28260281240506274,-0.5004024235381879,-0.304413609844651,0.0
gpt-5,1.0,0.28260281240506274,0.2111959397716765,-0.30441360983099347,1.0
gpt-5,1.0,0.28260281240506274,-0.22220696173333288,-0.30441360983931165,0.0
gpt-5,1.0,0.28260281240506274,-0.21031580682971462,-0.30441360983908344,1.0
gpt-5,1.0,0.28260281240506274,-0.43665224481379017,-0.30441360984342747,1.0
gpt-5,1.0,0.28260281240506274,-0.06238129226852873,-0.30441360983624416,1.0
gpt-5,1.0,0.28260281240506274,-0.6585499599393304,-0.3044136098476863,0.0
gpt-5,1.0,0.28260281240506274,0.05268025782891339,-0.3044136098340358,1.0
gpt-5,1.0,0.28260281240506274,0.08826843582837096,-0.30441360983335275,1.0
gpt-5,1.0,0.28260281240506274,-0.15561933979152887,-0.3044136098380336,1.0
gpt-5,1.0,0.28260281240506274,-0.3787628911057386,-0.3044136098423164,1.0
gpt-5,1.0,0.28260281240506274,-0.10748957620507937,-0.3044136098371099,1.0
gpt-5,1.0,0.28260281240506274,0.017538158212997423,-0.3044136098347103,1.0
gpt-5,1.0,0.28260281240506274,-0.1243092538303836,-0.3044136098374327,1.0
gpt-5,1.0,0.28260281240506274,0.06476422381353064,-0.3044136098338039,1.0
gpt-5,1.0,0.28260281240506274,0.05647103008164844,-0.30441360983396304,1.0
gpt-5,1.0,0.28260281240506274,0.1517101215117176,-0.3044136098321351,1.0
gpt-5,1.0,0.28260281240506274,-0.09174192452539387,-0.30441360983680765,1.0
gpt-5,1.0,0.28260281240506274,-0.14384103622588995,-0.3044136098378076,1.0
gpt-5,1.0,0.28260281240506274,-0.08078108190205402,-0.3044136098365973,1.0
gpt-5,1.0,0.28260281240506274,-0.4014810232835755,-0.30441360984275245,0.0
gpt-5,1.0,0.28260281240506274,-0.3347952867143329,-0.30441360984147253,1.0
gpt-5,1.0,0.28260281240506274,0.0988342974838261,-0.30441360983314997,1.0
gpt-5,1.0,0.28260281240506274,-0.18574265037454118,-0.3044136098386118,0.0
gpt-5,1.0,0.28260281240506274,-0.08031906441221537,-0.30441360983658844,1.0
gpt-5,1.0,0.28260281240506274,0.10801800082975177,-0.3044136098329737,1.0
gpt-5,1.0,0.28260281240506274,-0.2555626737500907,-0.3044136098399518,1.0
gpt-5,1.0,0.28260281240506274,-0.575341113426469,-0.3044136098460893,0.0
gpt-5,1.0,0.28260281240506274,0.3527833555166727,-0.304413609828276,1.0
gpt-5,1.0,0.28260281240506274,-0.029462204711576234,-0.30441360983561233,1.0
gpt-5,1.0,0.28260281240506274,0.20736300803956542,-0.304413609831067,1.0
gpt-5,1.0,0.28260281240506274,0.22530078018325206,-0.30441360983072274,1.0
gpt-5,1.0,0.28260281240506274,-0.38869493678760225,-0.30441360984250704,1.0
gpt-5,1.0,0.28260281240506274,-0.22101449076695623,-0.3044136098392888,0.0
gpt-5,1.0,0.28260281240506274,-0.197520953940181,-0.30441360983883786,0.0
gpt-5,1.0,0.28260281240506274,-0.41588830833596635,-0.3044136098430289,1.0
gpt-5,1.0,0.28260281240506274,-0.12820623588418556,-0.30441360983750754,1.0
gpt-5,1.0,0.28260281240506274,-0.3006473346648919,-0.30441360984081717,1.0
gpt-5,1.0,0.28260281240506274,-0.30396515074888164,-0.3044136098408808,1.0
gpt-5,1.0,0.28260281240506274,0.11389103320239968,-0.304413609832861,1.0
gpt-5,1.0,0.28260281240506274,-0.15491251440908993,-0.30441360983802007,1.0
gpt-5,1.0,0.28260281240506274,-0.26513394786069,-0.30441360984013555,1.0
gpt-5,1.0,0.28260281240506274,8.881784197001252e-16,-0.3044136098350469,1.0
gpt-5,1.0,0.28260281240506274,-0.3044030160630964,-0.3044136098408892,0.25
gpt-5,1.0,0.28260281240506274,0.1115717756571053,-0.3044136098329055,1.0
gpt-5,1.0,0.28260281240506274,0.04383261221251189,-0.3044136098342056,1.0
gpt-5,1.0,0.28260281240506274,0.07246032792714363,-0.3044136098336562,1.0
gpt-5,1.0,0.28260281240506274,-0.01123642792602908,-0.30441360983526256,1.0
gpt-5,1.0,0.28260281240506274,-0.07646256763614989,-0.3044136098365144,0.0
gpt-5,1.0,0.28260281240506274,-0.1532625801266292,-0.30441360983798843,1.0
gpt-5,1.0,0.28260281240506274,-0.473424722826322,-0.30441360984413324,0.25
gpt-5,1.0,0.28260281240506274,-0.26683567199617464,-0.3044136098401682,0.0
gpt-5,1.0,0.28260281240506274,0.0721003178477897,-0.3044136098336631,1.0
gpt-5,1.0,0.28260281240506274,-0.03402533236464489,-0.3044136098356999,1.0
gpt-5,1.0,0.28260281240506274,0.1586214090339979,-0.3044136098320025,1.0
gpt-5,1.0,0.28260281240506274,-0.29891850037780987,-0.3044136098407839,0.0
gpt-5,1.0,0.28260281240506274,-0.4533576532801069,-0.3044136098437481,1.0
gpt-5,1.0,0.28260281240506274,0.12354289030374321,-0.30441360983267574,1.0
gpt-5,1.0,0.28260281240506274,0.2622785021482752,-0.30441360983001303,1.0
gpt-5,1.0,0.28260281240506274,-0.43345935814392433,-0.3044136098433662,0.0
gpt-5,1.0,0.28260281240506274,-0.6585499599393304,-0.3044136098476863,0.0
gpt-5,1.0,0.28260281240506274,-0.41588830833596635,-0.3044136098430289,0.0
gpt-5,1.0,0.28260281240506274,-0.029636217559554368,-0.30441360983561566,1.0
gpt-5,1.0,0.28260281240506274,-0.24452131686475376,-0.3044136098397399,0.0
gpt-5,1.0,0.28260281240506274,-0.21539145804622617,-0.3044136098391808,0.0
gpt-5,1.0,0.28260281240506274,-0.49855616565441263,-0.3044136098446156,0.0
gpt-5,1.0,0.28260281240506274,-0.3712595980731246,-0.30441360984217236,0.0
gpt-5,1.0,0.28260281240506274,-0.3635634939595125,-0.3044136098420247,0.0
gpt-5,1.0,0.28260281240506274,-0.15559237122763303,-0.3044136098380331,0.0
